invoice_id,job_id,customer_id,customer_name,service_id,date,record_date,unit_price,quantity,amount,status,version,supersedes,effective_from,effective_to
inv_001155,job_001155,customer_0222,Kendall Brooks,svc_01,2026-03-21,2026-03-21,409.16,2,818.32,paid,1,,2026-03-21,
inv_001156,job_001156,customer_0223,Cortez Family Facilities 4,svc_01,2026-03-21,2026-03-21,613.74,1,613.74,paid,1,,2026-03-21,
inv_001157,job_001157,customer_0224,Alex Burke,svc_01,2026-03-21,2026-03-21,204.58,1,204.58,paid,1,,2026-03-21,
inv_001158,job_001158,customer_0225,Caleb Dalton,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001159,job_001159,customer_0226,Leon Gallagher,svc_01,2026-03-21,2026-03-21,409.16,2,818.32,paid,1,,2026-03-21,
inv_001160,job_001160,customer_0227,Byrd Family Mechanical 4,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001161,job_001161,customer_0228,Marsh Family Facilities 4,svc_02,2026-03-21,2026-03-21,544.64,2,1089.28,paid,1,,2026-03-21,
inv_001162,job_001162,customer_0229,Avery Brooks,svc_02,2026-03-21,2026-03-21,816.96,1,816.96,paid,1,,2026-03-21,
inv_001163,job_001163,customer_0230,Elmwood Properties 4,svc_01,2026-03-21,2026-03-21,613.74,1,613.74,paid,1,,2026-03-21,
inv_001164,job_001164,customer_0231,Nina Bradley,svc_02,2026-03-21,2026-03-21,544.64,2,1089.28,paid,1,,2026-03-21,
inv_001165,job_001165,customer_0232,Brandon Dalton,svc_02,2026-03-21,2026-03-21,816.96,1,816.96,paid,1,,2026-03-21,
inv_001166,job_001166,customer_0233,Fleming Family Management 4,svc_03,2026-03-21,2026-03-21,660.11,2,1320.22,paid,1,,2026-03-21,
inv_001167,job_001167,customer_0234,Blake Ingram,svc_02,2026-03-21,2026-03-21,272.32,1,272.32,paid,1,,2026-03-21,
inv_001168,job_001168,customer_0235,Magnolia Mechanical 4,svc_03,2026-03-21,2026-03-21,660.12,1,660.12,paid,1,,2026-03-21,
inv_001169,job_001169,customer_0236,Rockport Mechanical 4,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001170,job_001170,customer_0237,Claire Cole,svc_02,2026-03-21,2026-03-21,544.64,2,1089.28,paid,1,,2026-03-21,
inv_001171,job_001171,customer_0238,Beck Family Management 4,svc_01,2026-03-21,2026-03-21,409.16,2,818.32,paid,1,,2026-03-21,
inv_001172,job_001172,customer_0239,Anita Dalton,svc_03,2026-03-21,2026-03-21,660.12,1,660.12,paid,1,,2026-03-21,
inv_001173,job_001173,customer_0240,Janet Gallagher,svc_03,2026-03-21,2026-03-21,330.06,1,330.06,paid,1,,2026-03-21,
inv_001174,job_001174,customer_0241,Reese Ingram,svc_02,2026-03-21,2026-03-21,816.96,1,816.96,paid,1,,2026-03-21,
inv_001175,job_001175,customer_0242,Northstar Management 5,svc_01,2026-03-21,2026-03-21,613.74,1,613.74,paid,1,,2026-03-21,
inv_001176,job_001176,customer_0243,Harmon Family Residential 5,svc_01,2026-03-21,2026-03-21,409.16,1,409.16,paid,1,,2026-03-21,
inv_001177,job_001177,customer_0244,Carla Cole,svc_03,2026-03-21,2026-03-21,990.17,1,990.17,paid,1,,2026-03-21,
inv_001178,job_001178,customer_0245,Lydia Bradley,svc_03,2026-03-21,2026-03-21,660.12,1,660.12,paid,1,,2026-03-21,
inv_001179,job_001179,customer_0246,Amber Dalton,svc_02,2026-03-21,2026-03-21,272.32,1,272.32,paid,1,,2026-03-21,
inv_001180,job_001180,customer_0247,Ian Gallagher,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001181,job_001181,customer_0248,Devon Ingram,svc_03,2026-03-21,2026-03-21,660.11,2,1320.22,paid,1,,2026-03-21,
inv_001182,job_001182,customer_0249,Oak Street Management 5,svc_02,2026-03-21,2026-03-21,272.32,1,272.32,paid,1,,2026-03-21,
inv_001183,job_001183,customer_0250,Olivia Hayes,svc_02,2026-03-21,2026-03-21,544.64,2,1089.28,paid,1,,2026-03-21,
inv_001184,job_001184,customer_0251,Goldenrod Properties 5,svc_02,2026-03-21,2026-03-21,816.96,1,816.96,paid,1,,2026-03-21,
inv_001185,job_001185,customer_0252,Kevin Bradley,svc_03,2026-03-21,2026-03-21,660.12,1,660.12,paid,1,,2026-03-21,
inv_001186,job_001186,customer_0253,Emerson Dalton,svc_03,2026-03-21,2026-03-21,660.11,2,1320.22,paid,1,,2026-03-21,
inv_001187,job_001187,customer_0254,Mill Creek Hospitality 5,svc_02,2026-03-21,2026-03-21,272.32,1,272.32,paid,1,,2026-03-21,
inv_001188,job_001188,customer_0255,Chan Family Commons 5,svc_01,2026-03-21,2026-03-21,409.16,2,818.32,paid,1,,2026-03-21,
inv_001189,job_001189,customer_0256,Parkside Mechanical 5,svc_03,2026-03-21,2026-03-21,660.12,1,660.12,paid,1,,2026-03-21,
inv_001190,job_001190,customer_0257,Nadia Hayes,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001191,job_001191,customer_0258,Doyle Family Facilities 5,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001192,job_001192,customer_0259,Jared Bradley,svc_02,2026-03-21,2026-03-21,544.64,1,544.64,paid,1,,2026-03-21,
inv_001193,job_001193,customer_0260,Evergreen Properties 5,svc_02,2026-03-21,2026-03-21,272.32,1,272.32,paid,1,,2026-03-21,
inv_001194,job_001194,customer_0261,Gibbs Family Management 5,svc_03,2026-03-21,2026-03-21,660.12,1,660.12,paid,1,,2026-03-21,
inv_001195,job_001195,customer_0262,Taylor Ingram,svc_03,2026-03-21,2026-03-21,990.17,1,990.17,paid,1,,2026-03-21,
inv_001196,job_001196,customer_0263,Redwood Mechanical 5,svc_03,2026-03-21,2026-03-21,660.11,2,1320.22,paid,1,,2026-03-21,
inv_001197,job_001197,customer_0264,Marcus Hayes,svc_01,2026-03-21,2026-03-21,409.16,2,818.32,paid,1,,2026-03-21,
inv_001198,job_001198,customer_0265,Andre Cole,svc_01,2026-03-21,2026-03-21,204.58,1,204.58,paid,1,,2026-03-21,
inv_001199,job_001199,customer_0266,Boyd Family Works 5,svc_03,2026-03-21,2026-03-21,990.17,1,990.17,paid,1,,2026-03-21,
inv_001200,job_001200,customer_0267,Lane Family Mechanical 5,svc_02,2026-03-21,2026-03-21,544.64,2,1089.28,paid,1,,2026-03-21,
inv_001201,job_001201,customer_0001,Brookfield Properties,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001202,job_001202,customer_0002,Anthony Gomez,svc_01,2026-04-21,2026-04-21,180.25,1,180.25,paid,1,,2026-04-21,
inv_001203,job_001203,customer_0003,Sagebrush Properties,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001204,job_001204,customer_0004,Delgado Family Residential,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001205,job_001205,customer_0005,Erin Quinn,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001206,job_001206,customer_0006,Cedar Facilities,svc_01,2026-04-21,2026-04-21,180.25,1,180.25,paid,1,,2026-04-21,
inv_001207,job_001207,customer_0007,Carlos Byrd,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001208,job_001208,customer_0008,Cobblestone Properties,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001209,job_001209,customer_0009,Oak Street Mechanical,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001210,job_001210,customer_0010,Sandstone Commons,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001211,job_001211,customer_0011,Dixon Family Management,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001212,job_001212,customer_0012,Arrowhead Commons,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001213,job_001213,customer_0013,Shaw Family Hospitality,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001214,job_001214,customer_0014,Mill Creek Facilities,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001215,job_001215,customer_0015,Copperleaf Hospitality,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001216,job_001216,customer_0016,Cole Family Hospitality,svc_01,2026-04-21,2026-04-21,180.25,1,180.25,paid,1,,2026-04-21,
inv_001217,job_001217,customer_0017,Greg Jennings,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001218,job_001218,customer_0018,Greenfield Properties,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001219,job_001219,customer_0019,Ashford Management,svc_01,2026-04-21,2026-04-21,180.25,1,180.25,paid,1,,2026-04-21,
inv_001220,job_001220,customer_0020,Evergreen Facilities,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001221,job_001221,customer_0021,April Byrd,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001222,job_001222,customer_0022,Joanna Delgado,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001223,job_001223,customer_0023,Redwood Hospitality,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001224,job_001224,customer_0024,Felix Jennings,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001225,job_001225,customer_0025,Duncan Family Management,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001226,job_001226,customer_0026,Aspen Hill Management,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001227,job_001227,customer_0027,Maria Bishop,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001228,job_001228,customer_0028,Angela Byrd,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001229,job_001229,customer_0029,Dogwood Commons,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001230,job_001230,customer_0030,Riverside Properties,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001231,job_001231,customer_0031,Diane Jennings,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001232,job_001232,customer_0032,Alex Ramsey,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001233,job_001233,customer_0033,Caleb Quinn,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001234,job_001234,customer_0034,Sutton Family Works,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001235,job_001235,customer_0035,Pinehurst Residential,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001236,job_001236,customer_0036,Conner Family Management,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001237,job_001237,customer_0037,Silverline Works,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001238,job_001238,customer_0038,Daniel Jennings,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001239,job_001239,customer_0039,Hollybrook Works,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001240,job_001240,customer_0040,Brandon Quinn,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001241,job_001241,customer_0041,Julia Bishop,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001242,job_001242,customer_0042,Primrose Facilities,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001243,job_001243,customer_0043,Eastgate Residential,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001244,job_001244,customer_0044,Casey Gomez,svc_01,2026-04-21,2026-04-21,180.25,1,180.25,paid,1,,2026-04-21,
inv_001245,job_001245,customer_0045,Atlas Residential,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001246,job_001246,customer_0046,Miles Pruitt,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001247,job_001247,customer_0047,Byrd Family Facilities,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001248,job_001248,customer_0048,Lakeview Commons,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001249,job_001249,customer_0049,Quailwood Properties,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001250,job_001250,customer_0050,Elmwood Facilities,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001251,job_001251,customer_0051,Westfield Mechanical,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001252,job_001252,customer_0052,Bluebird Residential,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001253,job_001253,customer_0053,Lydia Pruitt,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001254,job_001254,customer_0054,Briarwood Commons,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001255,job_001255,customer_0055,Ian Bishop,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001256,job_001256,customer_0056,Rockport Properties,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001257,job_001257,customer_0057,Foxglove Residential,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001258,job_001258,customer_0058,Willow Creek Management,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001259,job_001259,customer_0059,Brenda Jennings,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001260,job_001260,customer_0060,Laurelwood Properties,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001261,job_001261,customer_0061,Brookfield Residential 2,svc_01,2026-04-21,2026-04-21,180.25,1,180.25,paid,1,,2026-04-21,
inv_001262,job_001262,customer_0062,Grace Bishop,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001263,job_001263,customer_0063,Riley Byrd,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001264,job_001264,customer_0064,Glenrose Properties 2,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001265,job_001265,customer_0065,Nadia Gibbs,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001266,job_001266,customer_0066,Cedar Works 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001267,job_001267,customer_0067,Jared Pruitt,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001268,job_001268,customer_0068,Carr Family Residential 2,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001269,job_001269,customer_0069,Oak Street Works 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001270,job_001270,customer_0070,Sandstone Management 2,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001271,job_001271,customer_0071,Goldenrod Management 2,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001272,job_001272,customer_0072,Marcus Gibbs,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
inv_001273,job_001273,customer_0073,Andre Jennings,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,paid,1,,2026-04-21,
inv_001274,job_001274,customer_0074,Mill Creek Mechanical 2,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001275,job_001275,customer_0075,Chan Family Management 2,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001276,job_001276,customer_0076,Derek Bishop,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001277,job_001277,customer_0077,Omar Burke,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001278,job_001278,customer_0078,Brian Delgado,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001279,job_001279,customer_0079,Ashford Properties 2,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001280,job_001280,customer_0080,Aaron Jennings,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
inv_001281,job_001281,customer_0081,Gibbs Family Works 2,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001282,job_001282,customer_0082,Cypress Properties 2,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001283,job_001283,customer_0083,Bishop Family Management 2,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001284,job_001284,customer_0084,Thornbury Facilities 2,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001285,job_001285,customer_0085,April Delgado,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
inv_001286,job_001286,customer_0086,Joanna Gibbs,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001287,job_001287,customer_0087,Fairway Hospitality 2,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001288,job_001288,customer_0088,Mulberry Management 2,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001289,job_001289,customer_0089,Dogwood Works 2,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001290,job_001290,customer_0090,Riverside Hospitality 2,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001291,job_001291,customer_0091,Hubbard Family Works 2,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001292,job_001292,customer_0092,Hillcrest Commons 2,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
inv_001293,job_001293,customer_0093,Bradley Family Commons 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001294,job_001294,customer_0094,Juniper Management 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001295,job_001295,customer_0095,Pinehurst Commons 2,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001296,job_001296,customer_0096,Alex Quinn,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001297,job_001297,customer_0097,Caleb Bishop,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001298,job_001298,customer_0098,Acorn Works 2,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001299,job_001299,customer_0099,Alicia Delgado,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001300,job_001300,customer_0100,Birchwood Facilities 2,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001301,job_001301,customer_0101,Avery Jennings,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001302,job_001302,customer_0102,Primrose Works 2,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001303,job_001303,customer_0103,Nina Brooks,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001304,job_001304,customer_0104,Stonegate Management 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001305,job_001305,customer_0105,Julia Burke,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001306,job_001306,customer_0106,Blake Delgado,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001307,job_001307,customer_0107,Boulder Point Facilities 2,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001308,job_001308,customer_0108,Casey Jennings,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001309,job_001309,customer_0109,Quailwood Works 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001310,job_001310,customer_0110,Miles Brooks,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001311,job_001311,customer_0111,Anita Bishop,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001312,job_001312,customer_0112,Bluebird Facilities 2,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001313,job_001313,customer_0113,Larkspur Works 2,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001314,job_001314,customer_0114,Briarwood Mechanical 2,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001315,job_001315,customer_0115,Magnolia Properties 2,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,paid,1,,2026-04-21,
inv_001316,job_001316,customer_0116,Carla Pruitt,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001317,job_001317,customer_0117,Dalton Family Residential 2,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001318,job_001318,customer_0118,Amber Bishop,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001319,job_001319,customer_0119,Brighton Hospitality 2,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001320,job_001320,customer_0120,Laurelwood Works 2,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001321,job_001321,customer_0121,Carey Family Management 3,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001322,job_001322,customer_0122,Northstar Facilities 3,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001323,job_001323,customer_0123,Brenda Pruitt,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001324,job_001324,customer_0124,Glenrose Mechanical 3,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001325,job_001325,customer_0125,Emerson Bishop,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
inv_001326,job_001326,customer_0126,Grace Burke,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001327,job_001327,customer_0127,Franklin Family Hospitality 3,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001328,job_001328,customer_0128,Cobblestone Properties 3,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001329,job_001329,customer_0129,Rhodes Family Facilities 3,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001330,job_001330,customer_0130,Sandstone Commons 3,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001331,job_001331,customer_0131,Goldenrod Properties 3,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001332,job_001332,customer_0132,Arrowhead Works 3,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
inv_001333,job_001333,customer_0133,Crescent Residential 3,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001334,job_001334,customer_0134,Mill Creek Management 3,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001335,job_001335,customer_0135,Copperleaf Properties 3,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001336,job_001336,customer_0136,Parkside Hospitality 3,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,paid,1,,2026-04-21,
inv_001337,job_001337,customer_0137,Seabright Hospitality 3,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001338,job_001338,customer_0138,Irene Brooks,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001339,job_001339,customer_0139,Harper Bishop,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001340,job_001340,customer_0140,Evergreen Management 3,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,paid,1,,2026-04-21,
inv_001341,job_001341,customer_0141,Morningside Works 3,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001342,job_001342,customer_0142,Cypress Commons 3,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001343,job_001343,customer_0143,Bishop Family Management 3,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,paid,1,,2026-04-21,
inv_001344,job_001344,customer_0144,Thornbury Management 3,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001345,job_001345,customer_0145,Hawthorn Commons 3,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,paid,1,,2026-04-21,
inv_001346,job_001346,customer_0146,Aspen Hill Management 3,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,paid,1,,2026-04-21,
inv_001347,job_001347,customer_0147,Fairway Properties 3,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,paid,1,,2026-04-21,
inv_001348,job_001348,customer_0148,Nathan Dalton,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,paid,1,,2026-04-21,
inv_001349,job_001349,customer_0149,April Gibbs,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001350,job_001350,customer_0150,Joanna Ingram,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001351,job_001351,customer_0151,Wrenfield Management 3,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,paid,1,,2026-04-21,
inv_001352,job_001352,customer_0152,Hillcrest Mechanical 3,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,paid,1,,2026-04-21,
inv_001353,job_001353,customer_0153,Bradley Family Works 3,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,paid,1,,2026-04-21,
