job_id,customer_id,customer_name,service_id,date,record_date,unit_price,quantity,amount,tech_emp_id,tech_name,status,version,supersedes,effective_from,effective_to
job_001422,customer_0222,Kendall Brooks,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,emp_02,Anthony Ellis,complete,1,,2026-04-21,
job_001423,customer_0223,Cortez Family Facilities 4,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001424,customer_0224,Alex Burke,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001425,customer_0225,Caleb Dalton,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001426,customer_0226,Leon Gallagher,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001427,customer_0227,Byrd Family Mechanical 4,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001428,customer_0228,Marsh Family Facilities 4,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_10,Irene Hale,complete,1,,2026-04-21,
job_001429,customer_0229,Avery Brooks,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001430,customer_0230,Elmwood Properties 4,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001431,customer_0231,Nina Bradley,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001432,customer_0232,Brandon Dalton,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001433,customer_0233,Fleming Family Management 4,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001434,customer_0234,Blake Ingram,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001435,customer_0235,Magnolia Mechanical 4,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001436,customer_0236,Rockport Mechanical 4,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001437,customer_0237,Claire Cole,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001438,customer_0238,Beck Family Management 4,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001439,customer_0239,Anita Dalton,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001440,customer_0240,Janet Gallagher,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001441,customer_0241,Reese Ingram,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001442,customer_0242,Northstar Management 5,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001443,customer_0243,Harmon Family Residential 5,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001444,customer_0244,Carla Cole,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001445,customer_0245,Lydia Bradley,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001446,customer_0246,Amber Dalton,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001447,customer_0247,Ian Gallagher,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001448,customer_0248,Devon Ingram,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001449,customer_0249,Oak Street Management 5,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001450,customer_0250,Olivia Hayes,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001451,customer_0251,Goldenrod Properties 5,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001452,customer_0252,Kevin Bradley,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001453,customer_0253,Emerson Dalton,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001454,customer_0254,Mill Creek Hospitality 5,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001455,customer_0255,Chan Family Commons 5,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001456,customer_0256,Parkside Mechanical 5,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001457,customer_0257,Nadia Hayes,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_10,Irene Hale,complete,1,,2026-04-21,
job_001458,customer_0258,Doyle Family Facilities 5,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001459,customer_0259,Jared Bradley,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001460,customer_0260,Evergreen Properties 5,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001461,customer_0261,Gibbs Family Management 5,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001462,customer_0262,Taylor Ingram,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001463,customer_0263,Redwood Mechanical 5,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,emp_10,Irene Hale,complete,1,,2026-04-21,
job_001464,customer_0264,Marcus Hayes,svc_01,2026-04-21,2026-04-21,360.49,2,720.98,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001465,customer_0265,Andre Cole,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001466,customer_0266,Boyd Family Works 5,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001467,customer_0267,Lane Family Mechanical 5,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_02,Anthony Ellis,complete,1,,2026-04-21,
job_001468,customer_0268,Gomez Family Management 5,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001469,customer_0269,Dogwood Management 5,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_02,Anthony Ellis,complete,1,,2026-04-21,
job_001470,customer_0270,Adler Family Hospitality 5,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_10,Irene Hale,complete,1,,2026-04-21,
job_001471,customer_0271,Wrenfield Hospitality 5,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001472,customer_0272,Aaron Cole,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001473,customer_0273,Bayside Mechanical 5,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001474,customer_0274,Sutton Family Residential 5,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001475,customer_0275,Dana Gallagher,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001476,customer_0276,Conner Family Management 5,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001477,customer_0277,Silverline Hospitality 5,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001478,customer_0278,Joanna Hayes,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001479,customer_0279,Hollybrook Facilities 5,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001480,customer_0280,Birchwood Management 5,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001481,customer_0281,Morgan Dalton,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001482,customer_0282,Griffin Family Properties 5,svc_01,2026-04-21,2026-04-21,180.24,1,180.24,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001483,customer_0283,Eastgate Properties 5,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_01,Nadia Carr,complete,1,,2026-04-21,
job_001484,customer_0284,Angela Patel,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001485,customer_0285,Ivan Hayes,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001486,customer_0286,Kendall Cole,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001487,customer_0287,Boulder Point Mechanical 5,svc_03,2026-04-21,2026-04-21,581.59,2,1163.18,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001488,customer_0288,Marsh Family Management 5,svc_02,2026-04-21,2026-04-21,719.78,1,719.78,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001489,customer_0289,Quailwood Works 5,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001490,customer_0290,Leon Hubbard,svc_01,2026-04-21,2026-04-21,360.49,1,360.49,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001491,customer_0291,Westfield Mechanical 5,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001492,customer_0292,Bluebird Properties 5,svc_01,2026-04-21,2026-04-21,540.73,1,540.73,emp_09,Andre Ellis,complete,1,,2026-04-21,
job_001493,customer_0293,Larkspur Facilities 5,svc_03,2026-04-21,2026-04-21,872.39,1,872.39,emp_04,Rowan Lambert,complete,1,,2026-04-21,
job_001494,customer_0294,Briarwood Hospitality 5,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_02,Anthony Ellis,complete,1,,2026-04-21,
job_001495,customer_0295,Magnolia Hospitality 5,svc_03,2026-04-21,2026-04-21,581.59,1,581.59,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001496,customer_0296,Rockport Commons 5,svc_03,2026-04-21,2026-04-21,290.80,1,290.80,emp_07,Carlos Bauer,complete,1,,2026-04-21,
job_001497,customer_0297,Foxglove Commons 5,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,emp_03,Jared Hale,complete,1,,2026-04-21,
job_001498,customer_0298,Beck Family Properties 5,svc_02,2026-04-21,2026-04-21,479.85,1,479.85,emp_05,Erin Tanner,complete,1,,2026-04-21,
job_001499,customer_0299,Gina Hayes,svc_02,2026-04-21,2026-04-21,479.85,2,959.70,emp_08,Marcus Carr,complete,1,,2026-04-21,
job_001500,customer_0300,Casey Cole,svc_02,2026-04-21,2026-04-21,239.93,1,239.93,emp_06,Taylor Sutton,complete,1,,2026-04-21,
job_001501,customer_0001,Brookfield Properties,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001502,customer_0002,Anthony Gomez,svc_02,2026-05-21,2026-05-21,702.08,1,702.08,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001503,customer_0003,Sagebrush Properties,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001504,customer_0004,Delgado Family Residential,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001505,customer_0005,Erin Quinn,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001506,customer_0006,Cedar Facilities,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_06,Taylor Sutton,complete,1,,2026-05-21,
job_001507,customer_0007,Carlos Byrd,svc_02,2026-05-21,2026-05-21,701.48,1,701.48,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001508,customer_0008,Cobblestone Properties,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001509,customer_0009,Oak Street Mechanical,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001510,customer_0010,Sandstone Commons,svc_02,2026-05-21,2026-05-21,233.83,1,233.83,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001511,customer_0011,Dixon Family Management,svc_01,2026-05-21,2026-05-21,351.33,1,351.33,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001512,customer_0012,Arrowhead Commons,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001513,customer_0013,Shaw Family Hospitality,svc_01,2026-05-21,2026-05-21,351.33,1,351.33,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001514,customer_0014,Mill Creek Facilities,svc_02,2026-05-21,2026-05-21,701.48,1,701.48,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001515,customer_0015,Copperleaf Hospitality,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001516,customer_0016,Cole Family Hospitality,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001517,customer_0017,Greg Jennings,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001518,customer_0018,Greenfield Properties,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001519,customer_0019,Ashford Management,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001520,customer_0020,Evergreen Facilities,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001521,customer_0021,April Byrd,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001522,customer_0022,Joanna Delgado,svc_01,2026-05-21,2026-05-21,351.33,1,351.33,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001523,customer_0023,Redwood Hospitality,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001524,customer_0024,Felix Jennings,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001525,customer_0025,Duncan Family Management,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001526,customer_0026,Aspen Hill Management,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001527,customer_0027,Maria Bishop,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001528,customer_0028,Angela Byrd,svc_01,2026-05-21,2026-05-21,351.33,1,351.33,emp_06,Taylor Sutton,complete,1,,2026-05-21,
job_001529,customer_0029,Dogwood Commons,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001530,customer_0030,Riverside Properties,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_06,Taylor Sutton,complete,1,,2026-05-21,
job_001531,customer_0031,Diane Jennings,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001532,customer_0032,Alex Ramsey,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001533,customer_0033,Caleb Quinn,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001534,customer_0034,Sutton Family Works,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001535,customer_0035,Pinehurst Residential,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001536,customer_0036,Conner Family Management,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001537,customer_0037,Silverline Works,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001538,customer_0038,Daniel Jennings,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001539,customer_0039,Hollybrook Works,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001540,customer_0040,Brandon Quinn,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001541,customer_0041,Julia Bishop,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001542,customer_0042,Primrose Facilities,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001543,customer_0043,Eastgate Residential,svc_01,2026-05-21,2026-05-21,351.32,1,351.32,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001544,customer_0044,Casey Gomez,svc_03,2026-05-21,2026-05-21,283.40,1,283.40,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001545,customer_0045,Atlas Residential,svc_03,2026-05-21,2026-05-21,283.40,1,283.40,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001546,customer_0046,Miles Pruitt,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001547,customer_0047,Byrd Family Facilities,svc_02,2026-05-21,2026-05-21,701.48,1,701.48,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001548,customer_0048,Lakeview Commons,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001549,customer_0049,Quailwood Properties,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001550,customer_0050,Elmwood Facilities,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001551,customer_0051,Westfield Mechanical,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001552,customer_0052,Bluebird Residential,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001553,customer_0053,Lydia Pruitt,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001554,customer_0054,Briarwood Commons,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001555,customer_0055,Ian Bishop,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001556,customer_0056,Rockport Properties,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001557,customer_0057,Foxglove Residential,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001558,customer_0058,Willow Creek Management,svc_03,2026-05-21,2026-05-21,283.40,1,283.40,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001559,customer_0059,Brenda Jennings,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001560,customer_0060,Laurelwood Properties,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001561,customer_0061,Brookfield Residential 2,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001562,customer_0062,Grace Bishop,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001563,customer_0063,Riley Byrd,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001564,customer_0064,Glenrose Properties 2,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001565,customer_0065,Nadia Gibbs,svc_02,2026-05-21,2026-05-21,233.83,1,233.83,emp_01,Nadia Carr,complete,1,,2026-05-21,
job_001566,customer_0066,Cedar Works 2,svc_02,2026-05-21,2026-05-21,701.48,1,701.48,emp_06,Taylor Sutton,complete,1,,2026-05-21,
job_001567,customer_0067,Jared Pruitt,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001568,customer_0068,Carr Family Residential 2,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001569,customer_0069,Oak Street Works 2,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001570,customer_0070,Sandstone Management 2,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001571,customer_0071,Goldenrod Management 2,svc_01,2026-05-21,2026-05-21,351.32,1,351.32,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001572,customer_0072,Marcus Gibbs,svc_03,2026-05-21,2026-05-21,566.80,2,1133.60,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001573,customer_0073,Andre Jennings,svc_02,2026-05-21,2026-05-21,701.48,1,701.48,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001574,customer_0074,Mill Creek Mechanical 2,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_06,Taylor Sutton,complete,1,,2026-05-21,
job_001575,customer_0075,Chan Family Management 2,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001576,customer_0076,Derek Bishop,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001577,customer_0077,Omar Burke,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001578,customer_0078,Brian Delgado,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001579,customer_0079,Ashford Properties 2,svc_03,2026-05-21,2026-05-21,283.40,1,283.40,emp_08,Marcus Carr,complete,1,,2026-05-21,
job_001580,customer_0080,Aaron Jennings,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001581,customer_0081,Gibbs Family Works 2,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001582,customer_0082,Cypress Properties 2,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001583,customer_0083,Bishop Family Management 2,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001584,customer_0084,Thornbury Facilities 2,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_02,Anthony Ellis,complete,1,,2026-05-21,
job_001585,customer_0085,April Delgado,svc_03,2026-05-21,2026-05-21,283.40,1,283.40,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001586,customer_0086,Joanna Gibbs,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001587,customer_0087,Fairway Hospitality 2,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001588,customer_0088,Mulberry Management 2,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001589,customer_0089,Dogwood Works 2,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_06,Taylor Sutton,complete,1,,2026-05-21,
job_001590,customer_0090,Riverside Hospitality 2,svc_01,2026-05-21,2026-05-21,175.66,1,175.66,emp_10,Irene Hale,complete,1,,2026-05-21,
job_001591,customer_0091,Hubbard Family Works 2,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001592,customer_0092,Hillcrest Commons 2,svc_02,2026-05-21,2026-05-21,467.65,2,935.30,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001593,customer_0093,Bradley Family Commons 2,svc_01,2026-05-21,2026-05-21,526.99,1,526.99,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001594,customer_0094,Juniper Management 2,svc_02,2026-05-21,2026-05-21,233.83,1,233.83,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001595,customer_0095,Pinehurst Commons 2,svc_03,2026-05-21,2026-05-21,566.80,1,566.80,emp_11,Harper Lambert,complete,1,,2026-05-21,
job_001596,customer_0096,Alex Quinn,svc_02,2026-05-21,2026-05-21,701.48,1,701.48,emp_09,Andre Ellis,complete,1,,2026-05-21,
job_001597,customer_0097,Caleb Bishop,svc_01,2026-05-21,2026-05-21,351.32,1,351.32,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001598,customer_0098,Acorn Works 2,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_05,Erin Tanner,complete,1,,2026-05-21,
job_001599,customer_0099,Alicia Delgado,svc_01,2026-05-21,2026-05-21,351.32,2,702.64,emp_04,Rowan Lambert,complete,1,,2026-05-21,
job_001600,customer_0100,Birchwood Facilities 2,svc_03,2026-05-21,2026-05-21,850.21,1,850.21,emp_07,Carlos Bauer,complete,1,,2026-05-21,
job_001601,customer_0101,Avery Jennings,svc_02,2026-05-21,2026-05-21,467.65,1,467.65,emp_09,Andre Ellis,complete,1,,2026-05-21,
